id,title,author,nicknames,suite,performances,copy_id,core_gd,cover_gd,cover_jg,core_jrad,aka,debut_gd,notes,abbrev
265,Wharf Rat,Robert Hunter & Jerry Garcia (Grateful Dead),,,298:638:1355:1678:1831:2301:3586:3760:3865:3950:4138:4284:4606:4844:5036:5320,265,TRUE,,,,,1971,,
587,What's Become of the Baby,Robert Hunter & Jerry Garcia (Grateful Dead),,,,587,TRUE,,,,,1969,,
588,When Push Comes to Shove,Robert Hunter & Jerry Garcia (Grateful Dead),,,,588,TRUE,,,,,1986,,
40,Cats Under the Stars,Robert Hunter & Jerry Garcia (Jerry Garcia Band),Cats,,2318:2332:2410:2461:2524:2606:2649:2777:2796:2843:2901:2903:2905:3003:3065:3106:3210:3296:3385:3464:3590:3738:3789:3874:3970:4050:4151:4186:4259:4413:4457:4531:4574:4707:4727:4791:4935:4994:5032:5177:5248:5339:5417:5542,40,TRUE,,,,Cats Down Under the Stars,1977,,
147,Mission in the Rain,Robert Hunter & Jerry Garcia (Jerry Garcia Band),Mission,,217:703:1138:1840:2581:3335:3559:3749:3829:4173:4317:4610:4909:5084:5258,147,TRUE,,,,,1976,,
153,Mountains of the Moon,Robert Hunter & Jerry Garcia (Jerry Garcia Band),,,177,153,TRUE,,,,,1968,,MOTM
185,Reuben and Cherise,Robert Hunter & Jerry Garcia (Jerry Garcia Band),,,50:126:183:286:395:437:527:626:843:904:1025:1119:1132:1221:1341:1409:1465:1592:1655:1732:1865:1885:1985:2114:2147:2259:2305:2347:2375:2469:2487:2625:2720:2818:2825:2932:3017:3057:3118:3200:3338:3406:3466:3567:3655:3809:3844:3909:3989:4094:4157:4273:4351:4422:4428:4499:4588:4705:4723:4820:4871:4960:4989:5026:5133:5183:5223:5315:5371:5432:5472:5493:5540,185,TRUE,,,,Rubin and Cerise; Reubin and Cherise; Ruben and Sherise,1991,,R&C
204,So Many Roads,Robert Hunter & Jerry Garcia (Jerry Garcia Band),,,643:1368:1787:2043:2629:3264:3900:4307:4782,204,TRUE,,,,,1992,,
523,Let Me Sing Your Blues Away,Robert Hunter & Keith Godchaux (Grateful Dead),LMSYBA,,4524:4888:5025,523,TRUE,,,,,1973,,LBSYBA
75,Fire on the Mountain,Robert Hunter & Mickey Hart (Grateful Dead),Fire,,31:93:115:195:239:288:408:490:555:765:834:891:921:971:1055:1202:1237:1490:1585:1629:1750:1855:1908:1968:2060:2072:2168:2448:2510:2614:2888:2963:3036:3148:3205:3314:3520:3631:3645:3690:3842:3939:4000:4017:4053:4140:4211:4252:4318:4379:4519:4608:4625:4670:4780:4883:5063:5091:5135:5264:5302,75,TRUE,,,,,1977,,
521,L'Alhambra,Robert Hunter & Mickey Hart (Grateful Dead),,,,521,TRUE,,,,,,,
722,Clementine,Robert Hunter & Phil Lesh (Grateful Dead),,,,722,TRUE,,,,,1968,,
229,The Eleven,Robert Hunter & Phil Lesh (Grateful Dead),Eleven,,17:46:64:181:294:347:384:457:478:516:588:655:678:689:784:800:872:955:1064:1144:1209:1230:1315:1416:1492:1522:1632:1824:1888:2070:2128:2177:2310:2491:2645:2674:2732:2812:2821:2863:3007:3077:3100:3309:3379:3601:3686:3892:3969:4010:4202:4306:4420:4530:4571:4654:4747:4857:5111:5386:5451,229,TRUE,,,,11,1968,,
584,Wave to the Wind,Robert Hunter & Phil Lesh (Grateful Dead),,,,584,TRUE,,,,,1992,,
585,Way to Go Home,Robert Hunter & Vince Welnick (Grateful Dead),,,,585,TRUE,,,,,1992,,
78,Franklin's Tower,"Robert Hunter, Bill Kreutzmann, Jerry Garcia (Grateful Dead)",Frank's,,15:83:146:176:258:318:415:446:485:630:713:820:868:923:995:1032:1106:1149:1338:1452:1871:1910:1991:2016:2077:2242:2413:2438:2592:2693:2734:2823:2928:2992:3298:3337:3421:3511:3562:3603:3688:3858:4081:4219:4407:4468:4576:4678:4750:4861:4901:5067:5152:5205:5408,78,TRUE,,,,Franks,1975,,
241,The Wheel,"Robert Hunter, Bill Kreutzmann, Jerry Garcia (Grateful Dead)",Wheel,,66:274:296:321:399:433:511:583:618:700:720:737:855:908:1010:1037:1039:1088:1175:1177:1285:1291:1317:1393:1428:1448:1537:1556:1558:1625:1714:1716:1718:1785:1945:2040:2042:2105:2129:2247:2289:2429:2516:2619:2651:2704:2754:2770:2809:2854:2948:3086:3109:3153:3225:3348:3387:3440:3500:3573:3576:3637:3658:3796:3850:3921:3923:4021:4100:4117:4220:4409:4426:4475:4663:4773:4784:4879:5038:5103:5164:5273:5427:5438:5512,241,TRUE,,,,,1976,,
489,France,"Robert Hunter, Bob Weir, Mickey Hart (Grateful Dead)",,,,489,TRUE,,,,,1978,,
251,Truckin',"Robert Hunter, Bob Weir, Phil Lesh, Jerry Garcia (Grateful Dead)",,,23:59:137:147:233:260:349:382:432:503:546:587:595:656:699:763:825:876:928:954:1044:1082:1084:1140:1277:1305:1313:1399:1417:1501:1516:1518:1603:1660:1684:1832:1893:1975:1996:2092:2123:2218:2265:2267:2274:2351:2419:2421:2470:2527:2584:2621:2713:2736:2782:3023:3025:3031:3125:3170:3247:3351:3380:3412:3506:3526:3546:3604:3635:3676:3752:3815:3840:3878:3954:4003:4011:4104:4139:4190:4302:4327:4355:4417:4487:4542:4559:4668:4716:4799:4845:4938:4951:5010:5034:5155:5189:5241:5281:5306:5330:5450:5499,251,TRUE,,,,Trucking,1970,,
473,Corrina,"Robert Hunter, Bob Weir, Phil Lesh, Mickey Hart (Grateful Dead)",,,,473,TRUE,,,,,1992,,
277,Part II: Let It Grow,"Robert Hunter, Eric Andersen, Bob Weir (Grateful Dead)",Let It Grow,Weather Report,86:142:201:270:369:536:610:644:667:696:748:832:944:1068:1206:1228:1387:1420:1550:1557:1593:1617:1620:1622:1695:1794:1872:1914:1916:1987:1989:2022:2065:2074:2244:2290:2356:2417:2443:2537:2643:2679:2851:2916:2997:3059:3143:3181:3215:3306:3396:3485:3532:3544:3612:3697:3811:3847:3941:3999:4001:4016:4099:4131:4243:4296:4343:4405:4445:4491:4547:4557:4704:4738:4831:4851:4916:4981:4993:5057:5148:5199:5207:5319:5368:5422:5473:5541,277,TRUE,,,,,1973,,LIG
55,Cumberland Blues,"Robert Hunter, Jerry Garcia, Phil Lesh (Grateful Dead)",Cumberland,,25:56:186:229:305:342:443:493:543:570:585:615:723:862:897:914:1005:1043:1070:1160:1185:1244:1251:1289:1423:1443:1498:1572:1574:1635:1736:1808:1957:2051:2170:2172:2295:2377:2479:2532:2689:2695:2697:2752:2778:2879:3087:3212:3270:3456:3560:3712:3832:3894:4028:4055:4152:4154:4232:4234:4276:4368:4432:4544:4546:4584:4656:4708:4824:4920:5033:5119:5233:5362:5419:5421:5477:5533,55,TRUE,,,,,1969,,
59,Dark Star,"Robert Hunter, Jerry Garcia, Phil Lesh, Bill Kreutzmann, Mickey Hart, ""Pigpen"" Ron McKernan, Bob Weir (Grateful Dead)",,,113:156:158:310:355:783:1365:1692:1821:1924:2044:2156:2159:2830:2897:3787:4035:4471:4880:5365:5478,59,TRUE,,,,Darkstar,1967,,
144,Mason's Children,"Robert Hunter, Jerry Garcia, Phil Lesh, Bob Weir (Grateful Dead)",,,154:1164:3154,144,TRUE,,,,,1969,,
79,Friend of the Devil,"Robert Hunter, John ""Marmaduke"" Dawson, Jerry Garcia (Grateful Dead)",FOTD,,55:960:1165:1191:3152:3756:4337:4466,79,TRUE,,,,,1970,,
211,St. Stephen,"Robert Hunter, Phil Lesh, Jerry Garcia (Grateful Dead)",St S,,16:45:88:94:180:292:346:427:451:471:541:599:653:688:691:767:769:785:853:871:884:900:947:1012:1014:1065:1168:1207:1269:1271:1314:1345:1413:1491:1512:1517:1747:1822:2054:2254:2382:2394:2551:2828:2933:2985:3006:3008:3049:3169:3197:3266:3359:3400:3467:3486:3553:3639:3677:3849:3992:4037:4149:4270:4419:4421:4449:4529:4599:4710:4776:4794:4846:4963:5014:5028:5143:5196:5271:5369:5526,211,TRUE,,,,Saint Steven,1968,,
299,Samba in the Rain,"Robert Hunter, Phil Lesh, Jerry Garcia (Jerry Garcia Band)",Samba,,,299,TRUE,,,,,1994,,
11,At a Siding,"Robert Hunter, Phil Lesh, Mickey Hart, Jim McPherson (Grateful Dead) (Grateful Dead)",Siding,Terrapin,39:71:123:280:333:377:508:580:850:978:1112:1170:1197:1282:1298:1326:1376:1476:1530:1675:1815:1931:2196:2282:2362:2544:2746:2835:3072:3136:3235:3342:3476:3783:3997:4073:4197:4387:4700,11,TRUE,,,,,1977,,
132,Lemon Song,Robert Johnson (Led Zeppelin),,,1045,132,,,,,,,,
465,Sneaking Sally Through the Alley,Robert Palmer,,,,465,,,,,,,,
179,Pride of Cucamonga,Robert Petersen & Phil Lesh (Grateful Dead),Cucamonga,,171:2451,179,TRUE,,,,,1974,,
254,Unbroken Chain,Robert Petersen & Phil Lesh (Grateful Dead),,,80:193:702:1358:2252:3540,254,TRUE,,,,,1974,,
723,Chinese Bones,Robyn Hitchcock,,,,723,,TRUE,,,,1988,,
351,If You Think I'm Sexy,Rod Stewart,,,,351,,,,,,,,
294,My Favorite Things,Rodgers & Hammerstein,,,,294,,,,,,,,
730,California Earthquake (A Whole Lotta Shakin' Goin' On),Rodney Crowell,,,,730,,TRUE,,,,1989,,
408,Breathe,Roger Waters (Pink Floyd),,,3801:4563,408,,,,,,,,
810,Hey You,Roger Waters (Pink Floyd),,,4812,810,,,,,,1979,https://en.wikipedia.org/wiki/Hey_You_(Pink_Floyd_song),
41,Caution (Do Not Stop on Tracks),"Ron ""Pigpen"" McKernan (Grateful Dead)",Caution,,18:293:690,41,TRUE,,,,,1965,,
46,Chinatown Shuffle,"Ron ""Pigpen"" McKernan (Grateful Dead)",,,2482,46,TRUE,,,,,1971,,
486,Empty Pages,"Ron ""Pigpen"" McKernan (Grateful Dead)",,,,486,TRUE,,,,,1971,,
390,Operator,"Ron ""Pigpen"" McKernan (Grateful Dead)",,,3727,390,TRUE,,,,,1970,,
571,Tastebud,"Ron ""Pigpen"" McKernan (Grateful Dead)",,,,571,TRUE,,,,,1966,,
238,The Stranger (Two Souls In Communion),"Ron ""Pigpen"" McKernan (Grateful Dead)",Two Souls,,472:760:1031:1636:1694:1751:4996,238,TRUE,,,,,1972,,
595,You See a Broken Heart,"Ron ""Pigpen"" McKernan (Grateful Dead)",,,,595,TRUE,,,,,1966,,
643,Okie From Muskogee,Roy Burris & Merle Haggard,,,,643,,TRUE,,,,1971,,
583,Walking the Dog,Rufus Thomas,,,,583,,TRUE,,,,1966,,
384,Cupid,Sam Cooke,,,,384,,,,,,,,
699,Good Times,Sam Cooke,,,,699,,TRUE,,,Let the Good Times Roll,1990,,
421,The Entertainer,Scott Joplin,,,,421,,,,,,,,
787,Vasoline,"Scott Weiland, Robert DeLeo, Dean DeLeo, Eric Kretz (Stone Temple Pilots)",,,4545,787,,,,,Vaseline,,,
453,Paradise City,Slash – Rose – Stradlin – McKagan – Adler (Guns N' Roses),,,,453,,,,,,,,
112,I'm a King Bee,Slim Harpo (James Moore),King Bee,,1357:1631,112,TRUE,TRUE,,,,1966,,
434,Everyday People,Sly Stone,,,,434,,,,,I Am Everyday People,,,
433,Thank You (Falettinme Be Mice Elf Agin),Sly Stone,Thank You,,,433,,,,,Thank You for Letting Me Be Myself Again,,,
727,Checkin' Up on My Baby,Sonny Boy Williamson,,,,727,,TRUE,,,,1969,,
502,I Fought the Law,Sonny Curtis (The Crickets),,,,502,,TRUE,,,,1993,,
346,St. Thomas,Sonny Rollins,,,,346,,,,,,,,
117,In the Meantime,Spacehog,,,2740:2892:3409:4102:4580:5391,117,,,,,,,,
494,Gimme Some Lovin',"Spencer Davis, Steve Winwood, Muff Winwood (Spencer David Group)",,,,494,,TRUE,,,,1984,,
396,School Days,Stanley Clarke,,,,396,,,,,,,,
48,Cinnamon and Lesbians,Stephen Malkmus and the Jicks,,,1823,48,,,,,,,,
654,Love the One You're With,Stephen Stills,,,,654,,TRUE,,,,1983,,
740,Black Queen,Stephen Stills (Crosby Stills & Nash),,,,740,,TRUE,,,,1969,,
514,In the Midnight Hour,Steve Cropper (Wilson Pickett),,,4655,514,,TRUE,,,,1966,,
349,Fly Like an Eagle,Steve Miller,,,,349,,,,,,,,
290,Swingtown,Steve Miller Band,,,,290,,,,,,,,
782,Wild Mountain Honey,Steve Miller Band,,,,782,,,,,,,,
677,I'm a Man (2),Steve Winwood & Jimmy Miller (Spencer Davis Group),,,,677,,TRUE,,,,1989,,
475,Dear Mr Fantasy,"Steve Winwood, Jim Capaldi, Chris Wood (Traffic)",Mr Fantasy,,4613:5425,475,,TRUE,,,Dear Mister Fantasy,1984,,
459,Boogie On Reggae Woman,Stevie Wonder,Boogie,,,459,,,,,,,,
310,Living for the City,Stevie Wonder,,,,310,,,,,,,,
218,Superstition,Stevie Wonder,,,,218,,,,,,,,
647,Neighborhood Girls,Suzanne Vega,,,,647,,TRUE,,,,1988,,
347,Tom's Diner,Suzanne Vega,,,,347,,,,,,,,
705,The French Girl,Sylvia Fricker & Ian Tyson,,,,705,,TRUE,,,,1987,,
373,Crosseyed and Painless,Talking Heads,,,,373,,,,,,,,
428,Life During Wartime,Talking Heads,,,,428,,,,,,,,
56,Dance of the Sugar Plum Fairy,Tchaikovsky,,,1018,56,,,,,,,,
359,Everybody Wants to Rule the World,Tears for Fears,,,,359,,,,,,,,
133,Life is a Carnival,The Band,,,1659:2776,133,,,,,,,,
136,Look Out Cleveland,The Band,,,3372,136,,,,,,,,
234,The Night They Drove Old Dixie Down,The Band,Old Dixie,,1000:1882:2350:3740,234,,TRUE,,,,,,
240,The Weight,The Band,,,889:1022:1093:1653:1856:2365:2890:4469:4946:5453,240,,TRUE,,,,1990,,
302,Walk Like an Egyptian,The Bangles,,,,302,,,,,,,,
287,Day Tripper,The Beatles,,,,287,,TRUE,,,,1984,,
381,Please Please Me,The Beatles,,,,381,,,,,,,,
331,Something in the Way She Moves,The Beatles,,,,331,,,,,Something in the Way,,,
260,Waterloo Sunset,The Kinks,,,2941,260,,,,,,,,
158,My Sharona,The Knack,,,1565,158,,,,,,,,
793,Passin' Me By,The Pharcyde,,,,793,,,,,Passing Me By,,https://en.wikipedia.org/wiki/Passin'_Me_By,
413,I Hate Love,The Slip,,,3821,413,,,,,,,,
305,I Want Candy,The Strangeloves,,,,305,,,,,,,,
761,Emergency,The Tony Williams Lifetime,,,,761,,,,,,,,
293,Baba O'Riley,Pete Townshend (The Who),,,4796,293,,TRUE,,,Teenage Wasteland; Teenage Waste Land,1992,,
371,Who Are You,Pete Townshend (The Who),,,,371,,,,,,,,
244,This Will Be Our Year,The Zombies,,,3547,244,,,,,,,,
361,Bemsha Swing,Thelonious Monk,,,,361,,,,,,,,
162,Never Been to Spain,Three Dog Night,,,3116:3222:3580:3769,162,,,,,,,,
122,Joeline,Tom Hamilton,,,1176:3574,122,,,,TRUE,,,,
344,Breakdown,Tom Petty,,,,344,,,,,,,,
812,Time to Move On,Tom Petty,,,4887:4967:5361:5543,812,,,,,,1994,https://en.wikipedia.org/wiki/Time_to_Move_On_(song),
767,Renegade,Tommy Shaw (Styx),,,,767,,,,,,,https://en.wikipedia.org/wiki/Renegade_(Styx_song),
802,Can't You See,Toy Caldwell (The Marshall Tucker Band),,,,802,,,,,,1973,https://en.wikipedia.org/wiki/Can't_You_See_(The_Marshall_Tucker_Band_song),
757,Alabama Bound,traditional,,,,757,,TRUE,,,,1970,,
350,Amazing Grace,traditional,,,,350,,,,,,,,
13,Auld Lang Syne,traditional,,,968,13,,,,,,,,ALS
745,Banks of the Ohio,traditional,,,,745,,TRUE,,,Down on the Banks of the Ohio,1981,,
744,Barbara Allen,traditional,,,,744,,TRUE,,,Barbarous Ellen; Sweet William,1981,,
42,C.C. Rider,traditional,,,3565:3739,42,,TRUE,,,,1979,,
49,Cold Rain and Snow,traditional,,,75:4313,49,TRUE,,,,Rain and Snow,1967,,CRS
721,Darling Corey,traditional,,,,721,,TRUE,,,Darlin' Cory; Little Cora,1970,,
476,Death Don't Have No Mercy,traditional,DDHNM,,4631:5343,476,,TRUE,,,,1966,,DDHNM
61,Deep Elem Blues,traditional,Deep Elem,,2038:2148:4429:4693,61,TRUE,,,,Deep Ellum Blues,1966,,
64,Don't Ease Me In,traditional,,,652:1513:1770:3286:3873:4933:5489,64,TRUE,,,,,1965?,,
714,Drink Up and Go Home,traditional,,,,714,,TRUE,,,,1970,,
84,Going Down The Road Feeling Bad,traditional,GDTRFB,,289:324:430:452:542:774:804:882:1013:1026:1077:1133:1231:1308:1458:1539:1704:1843:2023:2151:2342:2383:2423:2462:2630:2692:2718:3035:3204:3312:3529:3684:3828:4147:4294:4423:4614:5352,84,TRUE,,,,Goin' Down the Road Feelin' Bad,1971,,GDTRFB
698,Goodnight Irene,traditional,,,,698,,TRUE,,,,1986,,
693,Handsome Cabin Boy,traditional,,,,693,,TRUE,,,,1990,,
92,Happy Birthday,traditional,,,129:196:966:1008:1681:2047:2049:2209:4339,92,TRUE,,,,,,,
101,He Was a Friend of Mine,traditional,,,1405,101,,TRUE,,,Just a Hand to Hold,1966,,
682,I Got a Mind to Give Up Livin',traditional,,,,682,,TRUE,,,,1982,,
110,I Know You Rider,traditional,Rider,,10:65:95:134:166:245:264:385:458:479:533:565:589:602:681:715:727:750:819:926:957:1056:1166:1208:1276:1333:1347:1466:1552:1587:1607:1743:1877:1891:1902:1986:2131:2239:2323:2343:2466:2494:2561:2607:2658:2666:2764:2819:2850:2902:2939:3012:3063:3115:3179:3228:3283:3364:3402:3433:3516:3557:3592:3633:3679:3871:3991:4059:4083:4109:4253:4319:4408:4425:4438:4482:4515:4572:4627:4671:4682:4795:4866:5015:5029:5172:5219:5284:5439:5452,110,TRUE,,,,,1965,,IKYR
511,I've Been All Around This World,traditional,Been All Around This World,,,511,,TRUE,,,,1969,,
671,In the Pines,traditional,,,,671,,TRUE,,,,1966,,
422,It Hurts Me Too,traditional,Hurts Me Too,,3968:4085:4201:4501:4749:4966:5182:5301:5379,422,TRUE,,,,,1966,,
119,Jack A Roe,traditional,,,222:698:896:1042:1261:1370:1869:2866:3094:3257:3446:3757:4607:5072:5502,119,TRUE,,,,Jackaroe; Jack-a-Row,1977,,
664,John Hardy,traditional,,,,664,,TRUE,,,John Hardy (Was a Desperate Little Man),1987,,
471,Jordan,traditional,,,,471,,TRUE,,,Cold Jordan,1969,,
662,KC Moan,traditional,,,,662,,TRUE,,,,1978,,
660,Keep Rolling By,traditional,,,,660,,TRUE,,,,1966,,
659,La Bamba,traditional,,,,659,,TRUE,,,,1987,,
525,Little Sadie,traditional,,,,525,,TRUE,,,,1969,,
163,New Minglewood Blues,traditional,Minglewood,,306:598:674:1216:1392:1759:2232:2329:2380:2640:2685:2806:2842:3120:3334:3522:3568:3606:3652:3656:4014:4087:4125:4256:4321:4375:4506:4792:4821:4949:4992:5074:5181:5217:5325:5441:5462:5536,163,TRUE,,,,New New Minglewood Blues; All New Minglewood Blues,1967,,
164,New Orleans March,traditional,,,,164,,,,,,,,
537,Nobody's Fault but Mine,traditional,,,,537,,TRUE,,,,1966,,
538,Oh Babe It Ain't No Lie,traditional,Ain't No Lie,,,538,,TRUE,,,,1980,,
639,Overseas Stomp,traditional,,,,639,,TRUE,,,Lindy; Lindbergh Hop,1971,,
175,Peggy-O,traditional,Fennario,,2575:3105:3158:3301:3436:3569:3621:3722:3857:3976:4681:5188,175,,TRUE,,,,1973,,
407,Reveille,traditional,,,,407,,,,,,,,
628,Roll in My Sweet Baby's Arms,traditional,,,,628,,,,,Rolling in My Sweet Baby's Arms,1963,,
194,Samson and Delilah,traditional,Samson,,303:340:544:623:718:790:1126:1630:1752:1839:1978:2079:2110:2199:2324:2395:2467:2549:2727:2891:2957:2974:3053:3102:3255:3300:3336:3438:3481:3528:3694:3755:3823:3972:4019:4089:4145:4246:4548:4609:4684:4940:4972:5159:5313:5514,194,TRUE,,,,If I Had My Way,1976,,S&D
641,See That My Grave is Kept Clean,traditional,,,,641,,TRUE,,,One Kind Favor; Two White Horses in a Line; Dig My Grave with a Silver Spade,1966,,
622,Shenandoah,traditional,,,,622,,TRUE,,,Shenandoah Lullaby,1992,,
642,Slewfoot,traditional,,,,642,,TRUE,,,Ol' Slewfoot; Ole Slew Foot; Sluefoot; Slewfoot the Bear,1969,,
565,Stealin',traditional,,,,565,,TRUE,,,,1966,,
326,Streets of Cairo,traditional,,,,326,,,,,,,,
568,Swing Low Sweet Chariot,traditional,Swing Low,,,568,,TRUE,,,,1970,,
573,Tell It to Me,traditional,,,,573,,TRUE,,,,1970,,
457,The Farmer in the Dell,traditional,,,,457,,,,,,,,
547,The Rub,traditional,,,,547,,TRUE,,,Ain't It Crazy,1970,,
607,Tom Dooley,traditional,,,,607,,TRUE,,,,1978,,
604,Uncle Sam Blues,traditional,,,,604,,TRUE,,,,1970,,
601,Wabash Cannonball,traditional,,,,601,,TRUE,,,,1969,,
262,We Bid You Goodnight,traditional,WBYGN,,290:325:431:775:805:883:1309:1459:1705:1879:2024:2134:2384:2424:2463:2631:2719:3038:3189:3313:3650:4247:4304:4427:4617:4833:5346,262,TRUE,,,,And We Bid You Good Night,1968,,WBYGN
451,Divided Sky,Trey Anastasio (Phish),,,,451,,,,,,,,
289,Foam,Trey Anastasio (Phish),,,,289,,,,,,,,
455,Llama,Trey Anastasio (Phish),,,,455,,,,,,,,
773,Split Open and Melt,Trey Anastasio (Phish),Melt,,,773,,,,,,,,
284,Bathtub Gin,Trey Anastasio & Susannah Goodman (Phish),Gin,,,284,,,,,,,,
450,Chalk Dust Torture,Trey Anastasio & Tom Marshall (Phish),Chalkdust,,,450,,,,,,,,
775,Maze,Trey Anastasio & Tom Marshall (Phish),,,,775,,,,,,,,
329,Stash,Trey Anastasio & Tom Marshall (Phish),,,,329,,,,,,,,
313,I'll Wait,Van Halen,,,,313,,,,,,,,
822,Brown Eyed Girl,Van Morrison,,,,822,,,,,,1967,https://en.wikipedia.org/wiki/Brown_Eyed_Girl,
36,Caravan,Van Morrison,,,3549,36,,,,,,,,
763,Moondance,Van Morrison,,,,763,,,,,,,https://en.wikipedia.org/wiki/Moondance_(Van_Morrison_song),
495,Gloria,Van Morrison (Them),,,5146:5470,495,,TRUE,,,,1981,,
200,Sittin' on Top of the World,Walter Jacobs & Lonnie Carter (the Mississippi Sheiks),On Top of the World,,983:1096:1234:1835:2767:4150,200,,TRUE,,,Sitting on Top of the World,1966,,
791,The World is a Ghetto,War,,,,791,,,,,,,https://en.wikipedia.org/wiki/The_World_Is_a_Ghetto_(War_song),
824,Low Rider,War & Jerry Goldstein,,,,,,,,,,1975,https://en.wikipedia.org/wiki/Low_Rider,
758,Ain't That Peculiar,"Warren Moore, William Robinson, Bobby Rogers, Marv Tarplin (Marvin Gaye)",,,,758,,TRUE,,,,1983,,
282,Walk the Dinosaur,Was (Not Was),,,,282,,,,,,,,
409,Time,Waters — Wright — Gilmour (Pink Floyd),,,3799,409,,,,,,,,
203,So Long Jerry,Ween,,,1349,203,,,,TRUE,,,,
228,The Blarney Stone,Ween,,,2646,228,,,,TRUE,Blarny Stone,,,
506,I Second That Emotion,William Robinson & Al Cleveland (Smokey Robinson),Second That Emotion,,4403:4502:4657:4722:4915:4991:5075:5246:5395,506,,TRUE,,,,1971,,
57,Dancing in the Streets,"William Stevenson, Marvin Gaye, Ivy Joe Hunter",Dancin',,468:515:521:660:758:807:880:922:996:1030:1116:1159:1184:1223:1334:1411:1495:1562:1564:1566:1666:1687:1709:1870:1889:1909:1990:2002:2076:2119:2186:2284:2337:2414:2480:2529:2565:2639:2683:2702:2708:2856:2872:2934:2998:3037:3128:3185:3245:3371:3375:3439:3530:3624:3665:3746:3747:3813:3870:3907:3978:4080:4112:4155:4180:4312:4399:4467:4476:4526:4611:4618:4643:4675:4759:4863:4948:5081:5151:5202:5266:5267:5405:5436,57,,TRUE,,,Dancing in the Street; Dancin' in the Streets,1966,,
594,You Don't Love Me,Willie Cobbs (Allman Brothers),,,,594,,TRUE,,,,1966,,
134,Little Red Rooster,Willie Dixon,,,2084,134,TRUE,TRUE,,,,1981?,,
395,Wang Dang Doodle,Willie Dixon,,,4057:4620:5332,395,,TRUE,,,,1983,,
281,Spoonful,Willie Dixon (Howlin' Wolf; Cream),,,,281,,TRUE,,,,1985,,
481,Down in the Bottom,WIllie Dixon (Howlin' Wolf),,,,481,,TRUE,,,,1984,,
500,I Ain't Superstitious,Willie Dixon (Howlin' Wolf),,,,500,,TRUE,,,,1984,,
685,Hoochie Coochie Man,Willie Dixon (Muddy Waters),,,,685,,TRUE,,,I'm Your Hoochie Coochie Man; Hoochy Coochy Man,1995,,
504,I Just Want to Make Love to You,Willie Dixon (Muddy Waters),,,,504,,TRUE,,,,1966,,
550,The Same Thing,Willie Dixon (Muddy Waters),,,,550,,TRUE,,,,1966,,
487,Eternity,Willie Dixon & Bob Weir,,,,487,TRUE,,,,,1993,,
171,On the Road Again,Willie Nelson,,,961:1608:3680,171,,TRUE,,,,1966,,
47,Chuckles,WOLF!,,,,47,,,,TRUE,,,,
435,Get in the Van,WOLF!,,,,435,,,,TRUE,,,,
401,Humdinger,WOLF!,,,,401,,,,TRUE,,,,
178,Pork & Slaw,WOLF!,,,1563,178,,,,TRUE,Pork and Slaw,,,
246,Tico-Tico no fubá,Zequinha de Abreu,,,1988,246,,TRUE,,,,,,
65,Drums,,,,,65,TRUE,,,,,,,
121,Jam,,,,,121,TRUE,,,,,,,
206,Space,,,,,206,TRUE,,,,,,,
